page,name,link,thumbnail,rating,date,snippet,images,local_guide,CoffeeShop
1,Mayra Custodio,https://www.google.com/maps/contrib/116763136518436729173?hl=en-US&sa=X&ved=2ahUKEwiGj5O3sJ_7AhVLGVkFHbCpCqAQvvQBegUIARCpAQ,https://lh3.googleusercontent.com/a/ALm5wu1py89x0NEVFnmAOEX3GLRhf_UO_KcH24JI4Ku4=s40-c-c0x00000000-cc-rp-mo-br100,1.0,a year ago,"My husband and I went there this morning with a friend. They first asked us to wait for 15 minutes as apparently it had a lot of people but once they called us in to get a table on the second floor we noticed a lot of tables available. So they let you waiting so the place looks really busy (like, really?) After finishing our meal, we headed to pay and we asked if they could split the bill as we wanted to use our voucher from government, the lady asked us to then pay downstairs. Once with another staff member downstairs to pay she told us they do not split the bills. My husband explained we wanted to use the voucher but she kept saying ""no, I don't know why upstairs they said that but we do not split bills. Only one voucher allowed"". Honestly it was pathetic. At the end we needed to pay mostly with our money instead of with the vouchers. Isn't it what the vouchers are for? Never coming back to this place.",,,Cuckoo Callay on Crown
1,Steve Clark,https://www.google.com/maps/contrib/101645264470812064623?hl=en-US&sa=X&ved=2ahUKEwiGj5O3sJ_7AhVLGVkFHbCpCqAQvvQBegUIARC_AQ,https://lh3.googleusercontent.com/a/ALm5wu3sK6Uk1BeczFIlr5r7_AN9cJPgo8EMnHCkvMKe=s40-c-c0x00000000-cc-rp-mo-br100,1.0,4 months ago,Got the drinks but then lost our food menu no apology and no compensation not going back over rated and over priced,,,Cuckoo Callay on Crown
1,Cassie Rogers,https://www.google.com/maps/contrib/103668563149160976318?hl=en-US&sa=X&ved=2ahUKEwiGj5O3sJ_7AhVLGVkFHbCpCqAQvvQBegUIARDVAQ,https://lh3.googleusercontent.com/a-/ACNPEu8cgBNARA8myAnC8DuIcOoUMeFkzu7pIAGM1qa5hg=s40-c-c0x00000000-cc-rp-mo-br100,1.0,a year ago,When I told the waitress there was a hair in my food she apologised and went to get a replacement. She was really lovely but then a few minutes later the manager came over and said she couldn’t find the hair. She was extremely rude and implied that I’d made it up. The managers handling of the situation turned it into a bigger situation than it needed to be and made me and my friend feel unwelcome.,,,Cuckoo Callay on Crown
1,Alexis Rose,https://www.google.com/maps/contrib/108212106106761120281?hl=en-US&sa=X&ved=2ahUKEwiGj5O3sJ_7AhVLGVkFHbCpCqAQvvQBegUIARDrAQ,https://lh3.googleusercontent.com/a/ALm5wu1JEJmT2iA9k3JO_uEfqqWqYmIaHQ9H-yeEgAkB=s40-c-c0x00000000-cc-rp-mo-br100,1.0,2 years ago,"Service is terrible! I work in hospitality so this is really disheartening as I make sure that I’m always polite to other hospitality workers. The food was so overpriced, my partner and I got two sides each (handful of mushrooms/egg) and we were charged $40. FORTY DOLLARS. Will not be returning, which is annoying as I live in Surry Hills. Do not recommend.",,,Cuckoo Callay on Crown
1,Louise Ayling,https://www.google.com/maps/contrib/108371612637207716344?hl=en-US&sa=X&ved=2ahUKEwiGj5O3sJ_7AhVLGVkFHbCpCqAQvvQBegUIARCBAg,https://lh3.googleusercontent.com/a-/ACNPEu8YU3yAkKy4I2-cGYesnbi-YXCngwOtNf3HFiEV=s40-c-c0x00000000-cc-rp-mo-ba3-br100,1.0,3 years ago,"Super disappointing vegan options for a surry hills restaurant! The menu says to ask wait staff about vegan options but the waitress had to double check and the items she told me to order had to be seriously changed to actually make them vegan. Ie ended up getting avo toast with tomatoes and edamame after removing feta, eggs and pesto. No actual vegan items on the menu! I also ordered kimchi as an extra and it was on my bill but not added to my meal. Super sad because this place has killer breakfast but its just not vegan friendly.",,True,Cuckoo Callay on Crown
1,Nicholas Desai,https://www.google.com/maps/contrib/117956787528891100054?hl=en-US&sa=X&ved=2ahUKEwiGj5O3sJ_7AhVLGVkFHbCpCqAQvvQBegUIARCXAg,https://lh3.googleusercontent.com/a/ALm5wu2wlJu6iv4UPG7I-uXQmZlXjxLfD9PNe7VLYCWKaA=s40-c-c0x00000000-cc-rp-mo-ba3-br100,1.0,2 years ago,"Great location and good food, however you guys lost out on service. I approached the front counter for a serviette and was sent back by a waitress with arm tattoos. She never asked what I was after, she rudely said ""we have table service, we will come to your table"". I then ordered the popular Reuben Sandwich and it arrived with a HAIR on the meat. We asked for it to be replaced. While waiting on a fresh order, the same waitress with tattoos decides to explain to us that it wasnt a human hair but ""a hair from the muscle"" (whatever that meant). I'm quite disappointed because I couldn't enjoy the meal as much as I would have liked.",,True,Cuckoo Callay on Crown
1,Hariahna De Lemos,https://www.google.com/maps/contrib/104555386831556755060?hl=en-US&sa=X&ved=2ahUKEwje-dS3sJ_7AhW8MlkFHZsOAIsQvvQBegQIARBB,https://lh3.googleusercontent.com/a/ALm5wu3Xsb2Lb4foJ89rwj6YFBGLYb2ZkwEP0csa8tu2=s40-c-c0x00000000-cc-rp-mo-br100,1.0,8 months ago,The owner wouldn’t let us play pool,,,Suzie Q Coffee & Records
1,Alexander K.,https://www.google.com/maps/contrib/100063235930228565209?hl=en-US&sa=X&ved=2ahUKEwje-dS3sJ_7AhW8MlkFHZsOAIsQvvQBegQIARBX,https://lh3.googleusercontent.com/a/ALm5wu3DXMEMdP1XPYlllzqfuLeaNRLqQvT3DllqtAuK=s40-c-c0x00000000-cc-rp-mo-ba2-br100,1.0,3 years ago,2 slices of bread with avocado for $20. Overpriced much?! Nothing special,,True,Suzie Q Coffee & Records
1,Simone Kuhar,https://www.google.com/maps/contrib/103709938877202892401?hl=en-US&sa=X&ved=2ahUKEwje-dS3sJ_7AhW8MlkFHZsOAIsQvvQBegQIARBt,https://lh3.googleusercontent.com/a/ALm5wu2sWkwjkEBU4Tz_JVPpB1HTjj-dgHKxUoQvqerv=s40-c-c0x00000000-cc-rp-mo-br100,2.0,4 months ago,"The food was tasty and the service was good, however the 'vegan option' for the pumpkin dish was to remove egg and feta, with no vegan protein alternative offered. I asked to add mushroom to replace the egg and feta and they agreed but then charged them as an extra $6 side. It's 2022 and I expected better.",,,Suzie Q Coffee & Records
1,Kara M,https://www.google.com/maps/contrib/111426299795226027391?hl=en-US&sa=X&ved=2ahUKEwje-dS3sJ_7AhW8MlkFHZsOAIsQvvQBegUIARCDAQ,https://lh3.googleusercontent.com/a-/ACNPEu9VD3nSwOqAaah_DUSYYCSwt-UNLIFdDQJlF3NYpg=s40-c-c0x00000000-cc-rp-mo-br100,2.0,2 months ago,"Coffee was good, service slow. Asked for an inside table when booking online but was seated outside (at the only table outside) on a cold blustery morning with two kids in tow. Food ok, not up to the standard as seen in online photos. Overall a bit hit & miss",,,Suzie Q Coffee & Records
1,B Onay,https://www.google.com/maps/contrib/118343325526111249328?hl=en-US&sa=X&ved=2ahUKEwje-dS3sJ_7AhW8MlkFHZsOAIsQvvQBegUIARCgAQ,https://lh3.googleusercontent.com/a/ALm5wu1Nm4ayNVc87ccccNMZQ5j5VaHHLWuAElmMSPq9nw=s40-c-c0x00000000-cc-rp-mo-br100,2.0,a month ago,"Ordered a juice and it never came, then ordered a coffee and it never came. Food was ok but overpriced for a piece of pumpkin, an egg and a smear of beetroot. Was still hungry afterwards. Noticed on the receipt when we left that the still charged for the juice and also 10% service charge.",,,Suzie Q Coffee & Records
1,David Lett,https://www.google.com/maps/contrib/111038355477515467677?hl=en-US&sa=X&ved=2ahUKEwje-dS3sJ_7AhW8MlkFHZsOAIsQvvQBegUIARC9AQ,https://lh3.googleusercontent.com/a/ALm5wu0niEaENELuOnEnBOoenndMmU6X9ufa5yWknajIHg=s40-c-c0x00000000-cc-rp-mo-br100,2.0,8 months ago,"Two stars as the coffee was nice, staff were insanely understaffed on a Sunday but without a doubt trying their hardest and extremely apologetic so no complaints there. We ordered around 20-30 mins after being sat with water, got the Muesli which was served with no more a table spoon of yoghurt which was spread out scarcely so it was even hard to pick up with the spoon, had to scrape the plate to get anything not to mention it was hidden under a cup of nuts to make it look like you were given more than what was actually there, it was a disappointment considering it was $18 or $16 ? They had Two different prices advertised. Maybe we caught them on a bad day but it was definitely enough for me to not return.",,,Suzie Q Coffee & Records
1,Patrick Hart,https://www.google.com/maps/contrib/102982564982412692773?hl=en-US&sa=X&ved=2ahUKEwje-dS3sJ_7AhW8MlkFHZsOAIsQvvQBegUIARDTAQ,https://lh3.googleusercontent.com/a-/ACNPEu9XWFICI90YTVIHjaPxYg3ZGU_46b3XzTBVHvXXBQ=s40-c-c0x00000000-cc-rp-mo-ba3-br100,2.0,5 months ago,"Drove out of our way to go there. Posted hours said it was open, yet they were closed. Might be good but I wouldn’t know.",,True,Suzie Q Coffee & Records
1,Robert Beecroft,https://www.google.com/maps/contrib/105028033656469622054?hl=en-US&sa=X&ved=2ahUKEwje-dS3sJ_7AhW8MlkFHZsOAIsQvvQBegUIARDpAQ,https://lh3.googleusercontent.com/a/ALm5wu2dM6-bTKcjyxnWs8MJxOdNCwzR9pJOQ0ctkOwCgA=s40-c-c0x00000000-cc-rp-mo-ba4-br100,2.0,3 years ago,Unfortunately quite disappointed with my experience. Ordered the poached eggs with ocean trout. The trout piece itself was quite dry and also small considering the price. The eggs and salad had no salt so we’re literally flavourless. I had to put chutney over half the dish to get some flavour. The 2 stars is only for the coffee which was nice. A shame as I had his place saved to visit for a while and was quite let down.,,True,Suzie Q Coffee & Records
1,Darragh Foley,https://www.google.com/maps/contrib/114118395517036150296?hl=en-US&sa=X&ved=2ahUKEwje-dS3sJ_7AhW8MlkFHZsOAIsQvvQBegUIARD_AQ,https://lh3.googleusercontent.com/a/ALm5wu2tsvSQrnfe117gh19wspZswIArXxjMAXvB9IgN=s40-c-c0x00000000-cc-rp-mo-br100,2.0,2 years ago,"Scabby portions, thin ""slices"" of sourdough and barely 1/3 an avocado over 3 slices with a bit of salt and half a lime slice. 18.50$ 🤔 nah",,,Suzie Q Coffee & Records
1,Fangyu W,https://www.google.com/maps/contrib/115407561281953843749?hl=en-US&sa=X&ved=2ahUKEwje-dS3sJ_7AhW8MlkFHZsOAIsQvvQBegUIARCVAg,https://lh3.googleusercontent.com/a-/ACNPEu-Z48lwxy5fd0d7sxBmGEljhNzEnNrHvpmbDQcn=s40-c-c0x00000000-cc-rp-mo-br100,2.0,a year ago,Good food but poor service,,,Suzie Q Coffee & Records
1,Tisha Huynh,https://www.google.com/maps/contrib/116070077801226056814?hl=en-US&sa=X&ved=2ahUKEwj--fWzg5z7AhVcD1kFHbHcABoQvvQBegQIARBV,https://lh3.googleusercontent.com/a-/ACNPEu9QsdNGlcuxmgauWKLJK6OclbPrEtiVDSMdqQEgxg=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5.0,4 days ago,Food: 5/5 | Service: 5/5 | Atmosphere: 5/5More,,True,Paramount Coffee Project
1,Lenka Ariel,https://www.google.com/maps/contrib/108917919258751785499?hl=en-US&sa=X&ved=2ahUKEwj--fWzg5z7AhVcD1kFHbHcABoQvvQBegQIARBu,https://lh3.googleusercontent.com/a-/ACNPEu94QZan2XDFiidylxAN1ah8NGkTV6sKopcYmBLzpw=s40-c-c0x00000000-cc-rp-mo-br100,5.0,a week ago,"Came for brunch on Saturday! Food, service & atmosphere were absolutely outstanding ☆☆☆☆☆ the Avocado toast was sensational & the Fried chicken waffles were to die for. Such a interesting mix of flavours ♡ Mimosa coming in wine glass was def nice surprise too! Very recommended :)Food: 5/5 | Service: 5/5 | Atmosphere: 5/5 …More","['https://lh5.googleusercontent.com/p/AF1QipOw23FR_fcPb3NG-jtFytjb9WdwpKG3D2RNindW=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOGtf15B_e382m38qprJU0PpjNVM8vWbNeSeKcf=w100-h100-p-n-k-no']",,Paramount Coffee Project
1,Himiko Mori,https://www.google.com/maps/contrib/104409026790666895321?hl=en-US&sa=X&ved=2ahUKEwj--fWzg5z7AhVcD1kFHbHcABoQvvQBegUIARDCAQ,https://lh3.googleusercontent.com/a/ALm5wu3RWKvIlLznGbKplBs0nA5cBNJNkaczDPZ5Eh4B=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5.0,2 weeks ago,One of fav cafe in Sydney city!Little bit packed in weekends but not long to wait :)Perfect place to catch up friends with great coffee and meals!,"['https://lh5.googleusercontent.com/p/AF1QipOpOxEwHZQ9BtxwK5pX_ufFm98ZFgmQW6h9iMsJ=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOcMnWPYQuhwfnc_7s2ZzfaMQsJiUX-Wdeb03l8=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMH1gj_FQX5lwcHGiSSZFP4yePzGewfI1VT3-Kl=w100-h100-p-n-k-no']",True,Paramount Coffee Project
1,wowchun,https://www.google.com/maps/contrib/112175645010031127330?hl=en-US&sa=X&ved=2ahUKEwj--fWzg5z7AhVcD1kFHbHcABoQvvQBegUIARDkAQ,https://lh3.googleusercontent.com/a-/ACNPEu9xqLJDh6-cM87yw788Yg9IVr9ZnSWj0mPfcuxLnm0=s40-c-c0x00000000-cc-rp-mo-ba6-br100,4.0,2 weeks ago,Good quality and service but long queue,"['https://lh5.googleusercontent.com/p/AF1QipPEE-Z_0e-vEDPxbNXUwlvcjBwUY98xx7Hul_EW=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMYyTkU3ptxgt88OgOJgZ_AWzE64iZanKRsv5qp=w100-h100-p-n-k-no']",True,Paramount Coffee Project
1,Nicole,https://www.google.com/maps/contrib/112386118198376421043?hl=en-US&sa=X&ved=2ahUKEwj--fWzg5z7AhVcD1kFHbHcABoQvvQBegUIARCbAg,https://lh3.googleusercontent.com/a/ALm5wu1nEDz4nHXF0YJ3dbj1TpJZJluvJKctwL-SWxIl=s40-c-c0x00000000-cc-rp-mo-br100,4.0,3 weeks ago,average,,,Paramount Coffee Project
1,Seohyeon Jeong,https://www.google.com/maps/contrib/114039567610211203538?hl=en-US&sa=X&ved=2ahUKEwj--fWzg5z7AhVcD1kFHbHcABoQvvQBegUIARC5Ag,https://lh3.googleusercontent.com/a/ALm5wu07qC1_PnZ3JmIIgLdc9O-sVdI0XISl2r6sX2jf=s40-c-c0x00000000-cc-rp-mo-ba3-br100,4.0,3 weeks ago,"(Translated by Google) The coffee was good and the interior of the shop was stylish. Water bottles and glasses per table are provided even if you just order coffee. It was not particularly friendly because there were so many people and it was crowded, and there were people who worked here, but there was neither charging a laptop nor Wi-Fi, so it seems like a suitable cafe to stay for a while. (Original) 커피는 무난하고 가게 인테리어가 세련되어 좋았습니다. 테이블당 물병과 잔은 커피만 시켜도 제공해주시더라구요. 사람 정말 많고 복작복작해서 그런지 딱히 친절하진 않았고 여기서 업무를 보는 사람들도 있었지만 노트북을 충전할 수도 와이파이가 잡히지도 않아서 잠시 머물다 가기에 적합한 카페같아요.",,True,Paramount Coffee Project
2,Julie Tolsgaard,https://www.google.com/maps/contrib/105139852130472257966?hl=en-US&sa=X&ved=2ahUKEwiS66u0g5z7AhVuFFkFHTbNAw0QvvQBegQIARA7,https://lh3.googleusercontent.com/a-/ACNPEu-b03wGAo8ol1ryf07lUv94ATuLK9VI6kxhNp9lCto=s40-c-c0x00000000-cc-rp-mo-br100,5.0,3 weeks ago,Wonderful coffee in Surry Hills! The customer service is oustanding and the decor is beautiful ✨,,,Paramount Coffee Project
2,Kate T,https://www.google.com/maps/contrib/114940931536084807027?hl=en-US&sa=X&ved=2ahUKEwiS66u0g5z7AhVuFFkFHTbNAw0QvvQBegQIARBS,https://lh3.googleusercontent.com/a-/ACNPEu_7NUirJ5ra6GuwI2t9Se4jCWevCSV3h_Y7GiKTlg=s40-c-c0x00000000-cc-rp-mo-br100,2.0,4 weeks ago,"Spent $30 on a toast with avo and bacon + coffee. The whole toast was hard (not just the crust), and nearly impossible to cut. Quite disappointing.",,,Paramount Coffee Project
2,Yury Kim,https://www.google.com/maps/contrib/113183362690480983167?hl=en-US&sa=X&ved=2ahUKEwiS66u0g5z7AhVuFFkFHTbNAw0QvvQBegQIARBo,https://lh3.googleusercontent.com/a/ALm5wu22l1hKyLMeYCxSvzgXjl4Ugc3dt0jtnKHY4lSq=s40-c-c0x00000000-cc-rp-mo-br100,4.0,a month ago,Crumbed eggs on toast was yummy and fried chicken waffle was not bad. But There is a 10% surcharges on weekends.,"['https://lh5.googleusercontent.com/p/AF1QipNo8wfIqYiP9FLXuQvgthgYr9zAaQgwE7oURiD4=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipM_js4LgPBTwdHKtx-RQ6KRuVz1Y-1J9wdDgCTH=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOoVGjY2fTb97UNb2CtfCe085XCJMGFaH-yYNRO=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOdsqWccGEXRZF6ROorv4tdZDVRIFENtQ5AO70s=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMpGfISAcuAkmklbYVfwIr-waisOdZocLg83LDt=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOzWT_HM2UFKgoqSO8bUZ22YoNb1MAlh3_TLVgN=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNnOXx6-PGcxyvMdkG1v6sxT2NoJjXmnDkyXppb=w100-h100-p-n-k-no']",,Paramount Coffee Project
2,Reem AlGarawi,https://www.google.com/maps/contrib/104403807974351941218?hl=en-US&sa=X&ved=2ahUKEwiS66u0g5z7AhVuFFkFHTbNAw0QvvQBegUIARCNAQ,https://lh3.googleusercontent.com/a/ALm5wu37DJ6HVQ6m0VOQrgk8Qk0KibSbkpXM2ZvKJR5q=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5.0,a month ago,(Translated by Google) A very special place for breakfast and coffee. We tried them: - crumbed eggs on toast - French Toast The eggs were special and tasted different. Worth a try 👍 French toast for me was very current and heavy. What I'm asking again. (Original) مكان مميز جدا للفطور والقهوة. جربنا عندهم: - crumbed eggs on toast - فرنش توست البيض كان مميز وطعمه مختلف. يستحق التجربة 👍 الفرنش توست بالنسبة لي كان حالي جدا وثقيل. ما أطلبه مرة ثانية.,"['https://lh5.googleusercontent.com/p/AF1QipPELnJu_u_sy81_RQAy34ZSCUecJE2YYFGNdlYi=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPZyLE0N5DbPy2YF5t21vwIvA4eUFRH4-kPPMkX=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOmQi9b0W9vg7IKsByBnxQ1NtqAnaAxhfw555ZD=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO3uAkz1jXxODedMI4isnSsY9m93mgi_zVbGrl1=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP_6DDxntVEudFiXfMsVcqXZvf4GIlFBuLQKvEj=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNioq_I2J9bYPS74FhdVn8KR1mPyg5lxfuXFU4-=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNeFClATGh1n4Qu-0i1u8TZPLdXQxehCt3IvCjD=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMoiT9UHLsk2gAZQrbDYpJD9PkE1tQF0Aw_kxIp=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP9TeGLxK3H_spJNb883LowSKzMnaOpsmlfkae9=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOXEeUr-_WUC_SQ_Fd0qsIdddZUfssdck2tZhHz=w100-h100-p-n-k-no']",True,Paramount Coffee Project
2,Amalia Halim,https://www.google.com/maps/contrib/101011236886823502013?hl=en-US&sa=X&ved=2ahUKEwiS66u0g5z7AhVuFFkFHTbNAw0QvvQBegUIARCuAQ,https://lh3.googleusercontent.com/a-/ACNPEu-1sXt5_ALjFf9tAxaId54gJHAbsO3PIooUkwYD0w=s40-c-c0x00000000-cc-rp-mo-ba5-br100,5.0,a month ago,"This place is a bit crowded, but good food and friendly serviceRecommended dishes Fried Chick Waffle …More",['https://lh5.googleusercontent.com/p/AF1QipNP0vsKO9w300Nkh9vO1Rz285x4x1kQcYUhIq0U=w100-h100-p-n-k-no'],True,Paramount Coffee Project
